ImageID,Labels,Caption
28614.jpg,0 3,a man on dirt bike riding over logs with trees in background
28616.jpg,0,a man has two kites flying in the ocean
28620.jpg,7 0 12,a man sitting outside on a stoop by a street
28621.jpg,0,a couple of young women standing near a counter preparing food
28626.jpg,0,two men riding snowboards sitting down on the snow
28627.jpg,0 2 3 5 7 12,a orange truck that is in front of a building
28631.jpg,0 2 8,a group of people standing on top of a lush green field
28632.jpg,10,a snowy street next to a fire hydrant on the side of the road
28634.jpg,4,a group of jet planes flying together in the air
28635.jpg,7 0 3,a motorcycle police officer talking to the driver of the truck
28637.jpg,0,a man on a surf board in a body of water
28639.jpg,0,a man is flying a kite in a vast empty soccer field that overlooks a lake
28641.jpg,9,a traffic light hanging over a street next to trees
28642.jpg,8 4 0,a company advertises its wall of fame by an air craft carrier
28643.jpg,0,a young male skate boarder in the street
28646.jpg,0 1 2 9 13,black and white photograph of a city street corner at night
28648.jpg,7 0 14,a person sitting at a bench with a luggage bag
28649.jpg,0,a person using a cell phone in doors
28653.jpg,0,a young man standing under a clock inside of a store
28654.jpg,0,two people giving each other a high five holding tennis rackets
28655.jpg,2 12,a stop all way sign with a sticker on it that says driving and a one way sign
28657.jpg,15,a bird sitting on top of large pile of brush
28659.jpg,7 0 1 9,a man standing behind a white truck next to a tree
28661.jpg,7 0 18,a woman standing next to a red truck and a horse
28662.jpg,0,a nighttime parade with a decorated elephant walking in it
28665.jpg,0 14,a couple sitting on a bench enjoying the beach
28666.jpg,0,people walking under a large clock and people sitting under a large umbrella
28668.jpg,0,two men standing next to each other in front of a flag
28672.jpg,0,a young boy wearing a tie and smiling
28673.jpg,0,a woman and a baby are looking at laptops
28675.jpg,0,a woman with nail decals holding a smart phone
28676.jpg,17 3,a dog sits in the side car of a motorcycle
28678.jpg,0,a man flying through the air on a snowboard
28681.jpg,0,a little boy holding a colorful light while digging into a toilet
28682.jpg,0 6,a black and white photo of a train
28686.jpg,0,a man playing a video game while standing on a wii board
28687.jpg,0,there is two little girls on grass and one is holding an umbrella
28691.jpg,0,i hope he doesn't cut his hand with those scissors
28692.jpg,2 5,a city bus with surfboards and sails painted on it's side
28694.jpg,0 14,two women sitting on  a bench in a sunny area
28697.jpg,0,a close up of a someone holding a sandwich up to the camera
28698.jpg,0,two different hands are holding partially eaten sugar doughnuts
28700.jpg,0,there is a man sitting in front of a window wearing a suit
28704.jpg,0 2 5,a red bus on street next to a building
28705.jpg,0,a group of young boys and girls on a tennis court holding tennis rackets
28707.jpg,0 2,a father and son ride a skateboard together on asphalt
28708.jpg,16,a ginger cat sitting on top of a small suitcase
28711.jpg,0,a man in a kitchen standing in front of dirty dishes
28713.jpg,0,scissors about to cut a british pound note
28716.jpg,0,a row fulled of parked luggage carts at an airport
28717.jpg,0,a young girl laying in bed talking on he phone
28720.jpg,0,two men surfing the waves in the ocean
28721.jpg,0,the batter and the catcher during a baseball game
28724.jpg,0 17,a person standing on the beach next to a dog in the water
28727.jpg,0,a couple of kids standing next to each other
28729.jpg,0 17,a woman walking a dog down a road
28730.jpg,0,the boy smiles as he poses next to a wall with writing on it
28733.jpg,0,there is a skier that is going down the hill
28734.jpg,0 6,a train that is sitting near a train station
28736.jpg,6,a train moves past a cement station platform
28738.jpg,9,a street light with some signs on it
28741.jpg,0,a couple of people sitting a a white table eating and drinking
28742.jpg,0 8 14,barely walking age child in snow suit on skis next to adult
28745.jpg,7 2 10 12,a city street with lots of cars parked on it
28746.jpg,0,someone flying a kite on the beach
28747.jpg,0,a man in black shirt with laptop and music mixing equipment
28751.jpg,10 0 2 7,a red fire hydrant spraying water on a street
28752.jpg,0,a man standing to bunches of green bananas
28756.jpg,0,two girls wearing sports jerseys playing with a frisbee
28757.jpg,15,a zebra standing on top of a grass field
28758.jpg,0 6,a modern passenger train pulling into a station
28761.jpg,0,a woman in a black and grey stripped shirt is eating a banana
28763.jpg,4,a blue korean air airplane sitting on the track
28765.jpg,0,a hand holding a pair of metal scissors
28766.jpg,0 17 14,a young boy holding a long haired dog in a pink feather costume
28770.jpg,0 5,a street scene with people at a yellow bus
28772.jpg,6,the double door has inks writings over it
28773.jpg,0 1,a man cutting up vegetables on top of a food cart
28777.jpg,0,a small boy up to bat at a baseball game
28778.jpg,0 14,an elephant walking through a lush tree filled forest
28781.jpg,0,a living room and kitchen with various furniture
28782.jpg,16,a cat stands on a bathroom floor alone
28783.jpg,0 2,a man in a t shirt is holding a frisbee
28786.jpg,7 0,a man using a nintendo wii in the back of a black truck
28789.jpg,0,two pizzas and three cups of drinks sit atop a table
28791.jpg,0 2 5,a red double decker bus driving down a street
28792.jpg,0,a group of people gathered around a long table
28795.jpg,0,a group of people flying kites on the ocean
28798.jpg,0 14,a young girl riding a skateboard before onlookers
28800.jpg,17,a small brown dog standing next to a mirror in a room
28801.jpg,0,a man snowboarding outside on the snow during the day
28804.jpg,7 0 4,a airplane parked on a runway next to other ones
28807.jpg,0 3,a huge crowd of motor cycle riders and walkers
28809.jpg,0,a person with a racket picking up tennis balls on a court
28810.jpg,9 6,a transit train badly in need of a paint job
28811.jpg,0,a woman cuts a piece of cake while holding a little girl
28814.jpg,6,single train car sitting on a train track
28816.jpg,0,a woman in a red shirt flying a kite in a crowd of people
28817.jpg,7 2,a road sign on a road junction with cars parked at the back
28818.jpg,0 2 5,a large group of people in front of a bus
28820.jpg,17,a dog is herding sheep on a field
28821.jpg,0,the double image shows a skateboarder jumping and grabbing his board
28824.jpg,0,an older woman holding a stuffed brown teddy bear
28826.jpg,0 2,a few cars on the side of a street are parked
28827.jpg,16,a cat hides under a big hat lying under the floor
28828.jpg,0,a baseball player holding a bat on a field
28831.jpg,0 6,two women sit on a sidewalk near a street with a train passing by
28832.jpg,0 14,a view of home plate and to left field during a baseball game
28835.jpg,0,people cut sandwiches on cutting boards with ingredients nearby
28840.jpg,0,a man looks forward as he snowboards downhill
28841.jpg,9,paper on the back of a street sign advertising a website
28844.jpg,0,a man looking at the selections in a wine store
28847.jpg,0,a child standing on a playground toy that has springs under it
28849.jpg,0 2 13,women gathered around a table eating a pizza
28851.jpg,4,an airplane flying through a blue cloudy sky
28852.jpg,0 2 7 9 14,a woman walking past a clock sitting behind a bench
28854.jpg,0 9 2,a street sitting below very tall buildings at night
28857.jpg,9 2,a traffic light in front of a motel sign
28858.jpg,0,a beautiful woman laying under a ladder in a dress
28861.jpg,0,a young man riding a skateboard down a sidewalk
28862.jpg,0 18 6,several people on horses with a train car in the background
28865.jpg,16,a white and black cat is laying on a bed with pillows
28866.jpg,0,blond lady washing her hands in a public restroom
28867.jpg,0,a lady is in the snow on her snow board
28871.jpg,16 14,a public bench with a black cat sitting on it
28872.jpg,0,a picture of some people posing for a picture
28873.jpg,0,a boy jumping off a crate with his skate board
28875.jpg,0 1,young people stand in front of a hill where many others are flying kites
28877.jpg,16,a cute cat is laying on the table next to the window
28879.jpg,0 1 2 14,a boy jumping a skateboard over another boy on a bicycle
28880.jpg,0 17,a dog laying on a couch with a person petting it
28886.jpg,0 18,police officers on horses walk in a parade along a family lined street
28888.jpg,15 0,a bunch of birds by a person walking with an umbrella
28890.jpg,0,a man taking luggage on a luggage cart down a flight of stairs
28892.jpg,0 14,a man looking suprised at a big pizza pie
28894.jpg,0,a boy and girl in front of a birthday cake with lit candles
28896.jpg,0,someone is cutting out a slice of birthday cake
28897.jpg,0,six people are walking around a tennis court
28899.jpg,0,a group of people are standing around in a kitchen cooking
28901.jpg,0,a bald and tattooed surfer crests a wave
28904.jpg,15 0,a man standing outside of a large window
28907.jpg,8 6,a trailer that has a boat on top of it
28908.jpg,16,a white and brown cat walks across a wooden floor in a house
28909.jpg,0 17 3,a man holding a dog under his arm
28911.jpg,0,a snow boarder coming down from a leap
28912.jpg,0,a group of people travel through the city
28915.jpg,0,a man is looking at himself brushing his teeth
28919.jpg,2 13,a double parking meter sitting by the road
28920.jpg,0 14,a man riding skis down a snow covered slope
28922.jpg,0,a person skating on a skateboard on a stone ramp
28924.jpg,0,a group of people standing in the snow some carrying skis
28926.jpg,15,a flock of birds are resting in the tree branches
28927.jpg,0,a couple of women holding each others hands
28928.jpg,18,a large brown horse standing on the inside of a barn
28930.jpg,0,a young girl is writing at a table with many bushels of bananas
28931.jpg,10,a red fire hydrant is on the curb in front of a building with a red door
28932.jpg,0,a young man playing frisbee on green grass
28934.jpg,0 3,a green motorcycle parked next to a man standing in front of a car
28939.jpg,0,a group of people in a room with a refrigerator beds and microwave
28941.jpg,0,two cross country skiers on a snowy flat surface
28942.jpg,0,two women playing with video game remote controls
28943.jpg,15,a bird flying over a colorful kite in a blue sky
28945.jpg,15,two large adult elephants walk next to one another
28947.jpg,0,a person riding a skate board on a ledge
28949.jpg,7 0 2 13,a group of people talking to reports who have cameras and microphones
28951.jpg,0 1 2 3,a police officer talking to a woman on a sidewalk
28953.jpg,0,a man shows his smile while adorned with bananas
28955.jpg,0,a couple of men holding large teddy bears in a store
28959.jpg,0 3,a gang of bikers parked in front of a bar with lots of trees
28961.jpg,0,a tennis player is trying to hit the ball
28962.jpg,0,a baseball player is swinging at a baseball and everyone looks
28964.jpg,15,a brown duck stands on one foot on a sandy shore
